Timestamp,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res
116045291.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, 0.001389054, -0.001501724, 0.002788931, -0.1093619, -1.134844, -9.798989, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08042, 15.08909, 0.03518722, 1.517098, 0.0228854, 0, 0.2462713
116085204.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, -0.002175006, 0.003638415, -0.001216561, -0.1484447, -1.07589, -9.643539, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08042, 15.08909, 0.03518722, 1.517098, 0.0228854, 0, 0.2462713
116125233.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, -0.00185132, -0.0002349088, -0.0009088719, -0.1268661, -1.013091, -9.629027, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0835, 15.09141, 0.03212747, 1.517987, 0.02289882, 0, 0.2462713
116168182.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, 0.001266683, -0.003235398, 0.005097148, -0.1293966, -1.111208, -9.81372, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0835, 15.09141, 0.03212747, 1.517987, 0.02289882, 0, 0.2462713
116208086.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, -0.0002749708, 0.003623304, 0.0002909271, -0.14066, -1.016501, -9.777803, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08955, 0.03855296, 1.519063, 0.02291504, 0, 0.2462713
116248215.0, 5, 308932400, 2137, 16, 0.66, 39.8958377, 32.7754333, 885.83, 0.03498571, 120.9638, 0.04, 0, 1, 0.0001849953, 0.003386593, -0.001932017, -0.03054786, -1.148083, -9.757337, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08955, 0.03855296, 1.519063, 0.02291504, 0, 0.2462713
116288232.0, 5, 308932600, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.03080584, 215.7539, 0.037, 0, 1, 0.0008380043, -0.005972432, 0.001242577, -0.1039686, -1.130597, -9.729366, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08955, 0.03855296, 1.519063, 0.02291504, 0, 0.2462713
116328210.0, 5, 308932600, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.03080584, 215.7539, 0.037, 0, 1, -0.001131812, -0.0008237163, 0.004244176, -0.1035983, -1.10717, -9.817936, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07919, 15.08798, 0.03569718, 1.520064, 0.02293014, 0, 0.2462713
116368370.0, 5, 308932600, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.03080584, 215.7539, 0.037, 0, 1, 0.0004896938, 0.0003849792, 0.003098956, -0.07374893, -1.102086, -9.6757, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07919, 15.08798, 0.03569718, 1.520064, 0.02293014, 0, 0.2462713
116408190.0, 5, 308932600, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.03080584, 215.7539, 0.037, 0, 1, -5.015771E-05, -0.0004857645, -0.0008818028, -0.1212417, -1.119263, -9.767025, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09069, 0.03534021, 1.521046, 0.02294495, 0, 0.2462713
116448205.0, 5, 308932600, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.03080584, 215.7539, 0.037, 0, 1, -0.0001212231, 0.005199883, 0.001976961, -0.08735653, -1.125572, -9.703368, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09069, 0.03534021, 1.521046, 0.02294495, 0, 0.2462713
116488221.0, 5, 308932800, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.03640055, 37.1847, 0.043, 0, 1, 0.001353615, -0.001265498, 0.001408374, -0.09806891, -1.051748, -9.78941, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09069, 0.03534021, 1.521046, 0.02294495, 0, 0.2462713
116528207.0, 5, 308932800, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.03640055, 37.1847, 0.043, 0, 1, 0.002536422, 0.000984157, -0.0009183896, -0.04398554, -1.039805, -9.773493, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08134, 15.08926, 0.03212747, 1.521939, 0.02295841, 0, 0.2462713
116568523.0, 5, 308932800, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.03640055, 37.1847, 0.043, 0, 1, 0.0001860037, -0.0006560889, 0.002896191, -0.04524703, -1.219275, -9.770832, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08134, 15.08926, 0.03212747, 1.521939, 0.02295841, 0, 0.2462713
116608216.0, 5, 308932800, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.03640055, 37.1847, 0.043, 0, 1, 0.001844237, -0.003223521, -0.0009381119, -0.08765752, -1.164493, -9.66085, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09165, 0.03534021, 1.52292, 0.02297322, 0, 0.2458017
116648620.0, 5, 308932800, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.03640055, 37.1847, 0.043, 0, 1, -0.0008640934, 0.0004387765, -0.001535262, -0.05337186, -1.028131, -9.787141, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09165, 0.03534021, 1.52292, 0.02297322, 0, 0.2458017
116688245.0, 5, 308933000, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.02051829, 223.0251, -0.027, 0, 1, 0.002086426, 0.001298799, 0.0007955233, -0.02340119, -1.138427, -9.692122, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09165, 0.03534021, 1.52292, 0.02297322, 0, 0.2458017
116728309.0, 5, 308933000, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.02051829, 223.0251, -0.027, 0, 1, 0.002723331, -0.004380545, 0.0004717765, -0.02422258, -1.138262, -9.746664, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07919, 15.08709, 0.03212747, 1.523813, 0.02298667, 0, 0.2458017
116768239.0, 5, 308933000, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.02051829, 223.0251, -0.027, 0, 1, -4.337077E-05, -0.003200708, 0.001717666, -0.09871098, -1.073623, -9.79108, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07919, 15.08709, 0.03212747, 1.523813, 0.02298667, 0, 0.2458017
116808215.0, 5, 308933000, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.02051829, 223.0251, -0.027, 0, 1, 0.00119194, -0.003288974, -0.001969723, -0.05643782, -1.111218, -9.730782, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08795, 0.03212747, 1.524706, 0.02300015, 0, 0.2458017
116848563.0, 5, 308933000, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.02051829, 223.0251, -0.027, 0, 1, 0.001129441, -0.002686176, -0.00238421, -0.06098445, -1.090144, -9.656971, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08795, 0.03212747, 1.524706, 0.02300015, 0, 0.2458017
116888529.0, 5, 308933200, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.02376973, 22.24902, 0.08400001, 0, 1, -0.0043092, 0.0002631895, 0.005130287, -0.08007334, -1.074606, -9.5948, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08005, 15.08795, 0.03212747, 1.524706, 0.02300015, 0, 0.2458017
116928359.0, 5, 308933200, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.02376973, 22.24902, 0.08400001, 0, 1, -0.004429318, -0.0007041204, 0.003334376, -0.06306421, -1.120883, -9.766969, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08242, 15.09123, 0.03569718, 1.525697, 0.02301509, 0, 0.2467055
116968602.0, 5, 308933200, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.02376973, 22.24902, 0.08400001, 0, 1, -0.0005991904, -0.003276565, 0.0007593696, -0.03144284, -1.151391, -9.797714, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08242, 15.09123, 0.03569718, 1.525697, 0.02301509, 0, 0.2467055
117008873.0, 5, 308933200, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.02376973, 22.24902, 0.08400001, 0, 1, -0.001284231, 0.001405073, 0.002303754, -0.1183493, -1.042355, -9.788671, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.08988, 0.03212747, 1.526597, 0.02302866, 0, 0.2455254
117049285.0, 5, 308933200, 2137, 16, 0.66, 39.8958376, 32.7754329, 885.8, 0.02376973, 22.24902, 0.08400001, 0, 1, -0.0006966821, -0.001249291, 0.00176763, -0.09472607, -1.05954, -9.666615, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.08988, 0.03212747, 1.526597, 0.02302866, 0, 0.2455254
117089318.0, 5, 308933400, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.01456022, 74.0546, 0.06500001, 0, 1, 0.001125829, -0.0006967011, -0.001453682, -0.1169219, -1.190611, -9.693844, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.08988, 0.03212747, 1.526597, 0.02302866, 0, 0.2455254
117129336.0, 5, 308933400, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.01456022, 74.0546, 0.06500001, 0, 1, -0.002785831, 0.001093504, 0.002430535, -0.05068488, -0.9704933, -9.786528, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0878, 15.09593, 0.03212747, 1.527485, 0.02304206, 0, 0.2531168
117169289.0, 5, 308933400, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.01456022, 74.0546, 0.06500001, 0, 1, 0.001267937, -0.001960853, -0.002547669, 0.0444591, -1.123036, -9.676603, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0878, 15.09593, 0.03212747, 1.527485, 0.02304206, 0, 0.2531168
117209295.0, 5, 308933400, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.01456022, 74.0546, 0.06500001, 0, 1, 0.0007309306, -0.004296031, 0.003759669, -0.06693358, -1.024949, -9.639956, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09106, 0.03212747, 1.528383, 0.0230556, 0, 0.2522848
117249483.0, 5, 308933400, 2137, 16, 0.66, 39.8958376, 32.775433, 885.8, 0.01456022, 74.0546, 0.06500001, 0, 1, 0.0009545619, 0.001852105, -0.001374003, -0.06806684, -1.053681, -9.731297, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09106, 0.03212747, 1.528383, 0.0230556, 0, 0.2522848
117289233.0, 5, 308933600, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.78, 0.01204159, 265.2364, -0.121, 0, 1, -0.002714382, 0.002323932, -0.0005178771, -0.09615579, -1.045622, -9.822748, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08296, 15.09106, 0.03212747, 1.528383, 0.0230556, 0, 0.2522848
117329199.0, 5, 308933600, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.78, 0.01204159, 265.2364, -0.121, 0, 1, -0.001389699, 0.0007833446, -0.001687993, -0.07791463, -1.036981, -9.734216, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08027, 15.08939, 0.03569718, 1.529369, 0.02307047, 0, 0.2556142
117369311.0, 5, 308933600, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.78, 0.01204159, 265.2364, -0.121, 0, 1, 0.0002509038, 0.0005254073, 0.002234111, -0.05447808, -1.042774, -9.748024, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08027, 15.08939, 0.03569718, 1.529369, 0.02307047, 0, 0.2556142
117409190.0, 5, 308933600, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.78, 0.01204159, 265.2364, -0.121, 0, 1, 0.0006571535, 0.004136102, 0.001389799, -0.1020564, -1.106285, -9.760893, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.09286, 0.03212747, 1.530261, 0.02308393, 0, 0.2578422
117449519.0, 5, 308933600, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.78, 0.01204159, 265.2364, -0.121, 0, 1, -0.002210705, -0.002836129, -0.001947175, 0.03495001, -1.091614, -9.879201, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.09286, 0.03212747, 1.530261, 0.02308393, 0, 0.2578422
117489354.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, 6.453948E-05, 0.003612045, -6.536055E-05, -0.04579589, -1.100314, -9.830319, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.09286, 0.03212747, 1.530261, 0.02308393, 0, 0.2578422
117529211.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, 0.000325842, -0.001165808, -0.002102711, -0.0874301, -1.126287, -9.783631, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09027, 0.03212747, 1.531156, 0.02309743, 0, 0.2578422
117569364.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, -0.00341673, -0.001076203, -0.004007809, -0.0627252, -1.147525, -9.706846, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09027, 0.03212747, 1.531156, 0.02309743, 0, 0.2578422
117609184.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, -7.215508E-05, 0.00186295, -0.0001110168, -0.06649184, -1.198553, -9.718112, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.0947, 0.0392669, 1.532244, 0.02311384, 0, 0.2578422
117649589.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, -0.001571018, 0.0008095665, 0.00211027, -0.04182825, -1.164384, -9.854868, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.0947, 0.0392669, 1.532244, 0.02311384, 0, 0.2578422
117689191.0, 5, 308933800, 2137, 16, 0.66, 39.8958378, 32.7754324, 885.77, 0.02376973, 75.37913, -0.05, 0, 1, 0.001530969, -0.003739574, -0.001231495, -0.03295795, -1.078914, -9.866344, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08457, 15.0947, 0.0392669, 1.532244, 0.02311384, 0, 0.2578422
117729231.0, 5, 308934000, 2137, 16, 0.66, 39.8958372, 32.7754332, 886.19, 0.1097315, 341.3999, -0.002, 0, 1, -0.001196754, 0.001012892, 0.00167401, -0.06701435, -1.156389, -9.719138, 0, 0, 0, 1, 1, 739, 999, 1065, 1065, 1065, 1065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09027, 0.03212747, 1.533139, 0.02312734, 0, 0.2578422
117769529.0, 5, 308934000, 2137, 16, 0.66, 39.8958372, 32.7754332, 886.19, 0.1097315, 341.3999, -0.002, 0, 1, -0.001707437, -0.0007533381, -0.001789007, -0.06294532, -1.075298, -9.825328, 0, 0, 0, 1, 1, 739, 999, 1085, 1085, 1085, 1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.08199, 15.09027, 0.03212747, 1.533139, 0.02312734, 0, 0.2578422
117809339.0, 5, 308934000, 2137, 16, 0.66, 39.8958372, 32.7754332, 886.19, 0.1097315, 341.3999, -0.002, 0, 1, -0.001801954, -0.002688336, -0.004601363, -0.0689692, -1.149408, -9.83788, 0, 0, 0, 1, 1, 739, 999, 1085, 1085, 1085, 1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07812, 15.08755, 0.03569718, 1.534128, 0.02314225, 0, 0.2642353
117849312.0, 5, 308934000, 2137, 16, 0.66, 39.8958372, 32.7754332, 886.19, 0.1097315, 341.3999, -0.002, 0, 1, 0.0001658029, 0.001705445, 0.007227998, -0.05614468, -1.03936, -9.792459, 0, 0, 0, 1, 1, 739, 999, 1112, 1112, 1112, 1112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07812, 15.08755, 0.03569718, 1.534128, 0.02314225, 0, 0.2642353
117889195.0, 5, 308934000, 2137, 16, 0.66, 39.8958372, 32.7754332, 886.19, 0.1097315, 341.3999, -0.002, 0, 1, -0.001915609, 0.0001101422, -0.006206025, -0.09794836, -1.059168, -9.583617, 0, 0, 0, 1, 1, 739, 999, 1112, 1112, 1112, 1112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07812, 15.08755, 0.03569718, 1.534128, 0.02314225, 0, 0.2642353
117929193.0, 5, 308934200, 2137, 16, 0.66, 39.895837, 32.7754334, 886.23, 0.00781025, 140.1944, 0.071, 0, 1, -0.004546457, -0.009662216, 0.0135351, -0.004716197, -1.150611, -9.905239, 0, 0, 0, 1, 1, 739, 999, 1112, 1112, 1112, 1112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.05778, 15.06837, 0.03534021, 1.53511, 0.02315703, 0, 0.2996763
117969270.0, 5, 308934200, 2137, 16, 0.66, 39.895837, 32.7754334, 886.23, 0.00781025, 140.1944, 0.071, 0, 1, 0.005340355, -0.00563912, -0.02100853, -0.0121093, -1.097326, -9.58646, 0, 0, 0, 1, 1, 739, 999, 1139, 1139, 1139, 1139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.05778, 15.06837, 0.03534021, 1.53511, 0.02315703, 0, 0.2996763
118009378.0, 5, 308934200, 2137, 16, 0.66, 39.895837, 32.7754334, 886.23, 0.00781025, 140.1944, 0.071, 0, 1, -0.0003675416, 0.00245607, 0.004704533, -0.03435212, -1.112052, -9.862982, 0, 0, 0, 1, 1, 739, 999, 1139, 1139, 1139, 1139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.05767, 15.06942, 0.03569718, 1.536104, 0.02317201, 0, 0.3291766
118049283.0, 5, 308934200, 2137, 16, 0.66, 39.895837, 32.7754334, 886.23, 0.00781025, 140.1944, 0.071, 0, 1, 0.002454601, 0.003895995, 0.009431425, -0.1118473, -1.11287, -9.599303, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.05767, 15.06942, 0.03569718, 1.536104, 0.02317201, 0, 0.3291766
118089201.0, 5, 308934400, 2137, 16, 0.66, 39.8958369, 32.7754334, 886.23, 0.01941649, 101.8886, -0.055, 0, 1, 0.003905543, -0.01187653, -0.02699446, -0.08401421, -1.050021, -9.65632, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.05767, 15.06942, 0.03569718, 1.536104, 0.02317201, 0, 0.3291766
118129238.0, 5, 308934400, 2137, 16, 0.66, 39.8958369, 32.7754334, 886.23, 0.01941649, 101.8886, -0.055, 0, 1, 0.000259336, 0.0125715, 0.01353698, -0.09174387, -1.163757, -9.658566, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0694, 15.07998, 0.03212747, 1.536996, 0.02318545, 0, 0.3291766
118169379.0, 5, 308934400, 2137, 16, 0.66, 39.8958369, 32.7754334, 886.23, 0.01941649, 101.8886, -0.055, 0, 1, -0.009606874, -0.002377289, -0.0008027531, -0.1414213, -0.9871106, -9.885679, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0694, 15.07998, 0.03212747, 1.536996, 0.02318545, 0, 0.3291766
118209243.0, 5, 308934400, 2137, 16, 0.66, 39.8958369, 32.7754334, 886.23, 0.01941649, 101.8886, -0.055, 0, 1, 0.0005724794, -0.02440221, -0.01045189, -0.005414486, -1.257686, -9.675413, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07166, 15.0835, 0.03569718, 1.537988, 0.0232004, 0, 0.3316026
118249303.0, 5, 308934400, 2137, 16, 0.66, 39.8958369, 32.7754334, 886.23, 0.01941649, 101.8886, -0.055, 0, 1, 0.007543239, 0.01474329, 0.01194551, -0.06399247, -1.167458, -9.81559, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07166, 15.0835, 0.03569718, 1.537988, 0.0232004, 0, 0.3316026
118289240.0, 5, 308934600, 2137, 16, 0.66, 39.8958369, 32.7754326, 886.2, 0.04071855, 204.6769, 0.034, 0, 1, -0.01139409, 0.01100174, -0.004833963, -0.1551655, -1.046599, -9.815998, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07166, 15.0835, 0.03569718, 1.537988, 0.0232004, 0, 0.3316026
118329561.0, 5, 308934600, 2137, 16, 0.66, 39.8958369, 32.7754326, 886.2, 0.04071855, 204.6769, 0.034, 0, 1, -0.0121417, -0.0355496, 0.01130792, -0.154565, -1.158622, -9.765244, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07037, 15.08223, 0.03534021, 1.538967, 0.02321516, 0, 0.3356996
118369244.0, 5, 308934600, 2137, 16, 0.66, 39.8958369, 32.7754326, 886.2, 0.04071855, 204.6769, 0.034, 0, 1, 0.01658283, 0.001746137, 0.007410961, 0.1561075, -1.140295, -9.891687, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07037, 15.08223, 0.03534021, 1.538967, 0.02321516, 0, 0.3356996
118409218.0, 5, 308934600, 2137, 16, 0.66, 39.8958369, 32.7754326, 886.2, 0.04071855, 204.6769, 0.034, 0, 1, 0.001120516, 0.02934968, -0.008101922, 0.08659907, -0.8136151, -9.616664, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07274, 15.08584, 0.0392669, 1.540058, 0.02323161, 0, 0.3336781
118449373.0, 5, 308934600, 2137, 16, 0.66, 39.8958369, 32.7754326, 886.2, 0.04071855, 204.6769, 0.034, 0, 1, -0.04298384, -0.02980097, 0.01914681, -0.336762, -1.030886, -9.790411, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07274, 15.08584, 0.0392669, 1.540058, 0.02323161, 0, 0.3336781
118489279.0, 5, 308934800, 2137, 16, 0.66, 39.8958369, 32.7754325, 886.19, 0.04504442, 182.5448, 0.021, 0, 1, 0.003767538, -0.03393951, 0.0009127359, -0.1900369, -1.530425, -9.520437, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07274, 15.08584, 0.0392669, 1.540058, 0.02323161, 0, 0.3336781
118529798.0, 5, 308934800, 2137, 16, 0.66, 39.8958369, 32.7754325, 886.19, 0.04504442, 182.5448, 0.021, 0, 1, 0.04752847, 0.02480412, -0.01796934, 0.1666893, -1.071936, -9.780082, 0, 0, 0, 1, 1, 739, 999, 1151, 1151, 1151, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.07327, 15.08508, 0.03534021, 1.54104, 0.0232464, 0, 0.3342119
